customer_id,transaction_date,category,amount
341,2025-02-22,Dining,2816.41
341,2024-12-02,Groceries,5705.93
341,2025-07-24,Dining,47359.93
341,2025-06-06,Groceries,44301.85
341,2025-06-03,Investment,22951.27
341,2025-02-02,Investment,42830.76
341,2025-01-04,Groceries,31147.19
341,2024-11-27,Entertainment,19075.12
341,2025-07-14,Investment,25816.42
341,2025-07-28,Rent,7876.65
341,2024-10-06,Travel,42017.57
341,2025-04-30,Rent,27253.02
341,2024-12-11,Investment,48597.77
341,2024-12-07,Groceries,21417.71
341,2025-07-18,Rent,48752.64
341,2025-01-16,Entertainment,39983.51
341,2025-05-30,Investment,8935.0
341,2025-06-11,Rent,16303.02
341,2025-06-10,Entertainment,25492.09
341,2025-02-17,Groceries,4579.08
341,2025-01-29,Travel,13833.51
342,2024-11-21,Travel,39127.22
342,2024-10-14,Travel,19384.68
342,2024-11-23,Groceries,39251.12
342,2025-06-14,Entertainment,39719.4
342,2025-08-10,Entertainment,28248.4
342,2025-07-14,Investment,30543.9
342,2024-12-26,Investment,48673.79
342,2025-06-30,Travel,16075.5
342,2024-10-28,Dining,11860.6
342,2025-03-26,Investment,18081.77
342,2025-08-03,Investment,20335.78
342,2025-07-19,Travel,21437.76
342,2024-10-11,Travel,31237.24
342,2025-06-24,Entertainment,10252.68
342,2024-12-06,Groceries,6683.04
342,2025-05-22,Rent,30547.99
342,2025-01-03,Investment,30413.14
342,2025-03-11,Dining,3088.26
342,2025-05-05,Rent,46885.95
342,2025-05-20,Entertainment,18752.67
342,2025-04-08,Rent,8225.12
342,2025-01-21,Entertainment,16602.15
342,2025-07-25,Investment,46598.78
342,2025-03-16,Investment,25645.96
342,2025-07-26,Travel,8425.68
342,2025-08-13,Travel,7249.34
342,2025-07-24,Investment,3347.77
342,2025-01-11,Entertainment,31863.62
342,2025-03-26,Entertainment,15329.52
342,2025-10-02,Entertainment,42452.57
342,2025-05-09,Investment,13347.97
342,2024-10-09,Rent,2009.65
342,2025-07-29,Entertainment,12034.35
342,2025-02-18,Investment,3744.93
342,2025-02-05,Entertainment,43941.17
342,2025-02-20,Groceries,7541.49
342,2025-07-13,Dining,18080.27
342,2025-08-20,Investment,28483.88
342,2025-03-21,Dining,14681.49
342,2025-09-04,Entertainment,18768.28
342,2025-08-15,Dining,28059.06
342,2025-06-04,Groceries,19695.7
342,2025-05-14,Rent,30719.32
342,2025-06-11,Entertainment,13467.6
343,2024-11-29,Investment,32456.45
343,2025-04-03,Investment,33570.74
343,2025-03-20,Entertainment,5072.38
343,2025-08-12,Entertainment,22782.15
343,2025-04-12,Groceries,32502.81
343,2025-07-10,Rent,19587.78
343,2025-08-13,Rent,45846.4
343,2025-04-03,Dining,34412.64
343,2025-03-31,Entertainment,43640.06
343,2025-02-01,Dining,48620.11
343,2024-12-19,Entertainment,27221.66
343,2024-11-08,Dining,27727.83
343,2025-02-20,Groceries,39279.19
343,2025-02-02,Dining,40482.11
343,2024-11-11,Investment,26167.15
343,2024-11-21,Entertainment,34748.59
343,2025-06-27,Investment,29795.41
343,2024-11-07,Groceries,18315.09
343,2024-12-16,Travel,9799.71
343,2025-05-03,Entertainment,18305.52
343,2024-11-07,Travel,10484.51
343,2025-03-21,Dining,18057.77
343,2024-10-11,Rent,39666.32
343,2024-11-15,Dining,49037.43
343,2025-09-22,Investment,20767.46
343,2025-08-13,Investment,34021.36
343,2025-05-09,Investment,12817.94
343,2025-01-02,Travel,22820.13
343,2025-03-19,Dining,24922.77
343,2025-08-17,Entertainment,4046.51
343,2025-05-15,Entertainment,7126.3
343,2024-11-14,Dining,4368.81
344,2025-02-25,Travel,34400.99
344,2024-12-26,Investment,49177.44
344,2025-08-27,Investment,5349.04
344,2025-05-08,Dining,26210.36
344,2025-09-05,Entertainment,20439.02
344,2025-09-19,Travel,16401.22
344,2025-05-22,Entertainment,37607.58
344,2025-09-16,Investment,46401.88
344,2024-11-16,Rent,47987.64
344,2025-04-10,Groceries,47510.83
344,2025-07-04,Investment,17390.77
344,2024-11-11,Investment,48305.89
344,2025-02-25,Travel,11977.89
344,2024-10-18,Investment,42144.22
344,2025-05-19,Rent,18195.66
344,2025-03-09,Dining,6472.61
344,2025-06-22,Dining,883.59
344,2025-08-09,Dining,2886.66
345,2024-11-20,Groceries,5349.1
345,2024-12-28,Investment,7995.46
345,2025-01-03,Dining,44992.11
345,2025-05-16,Investment,49664.73
345,2024-12-10,Rent,38685.89
345,2025-03-14,Entertainment,29812.64
345,2024-12-10,Investment,36448.84
345,2025-09-15,Groceries,49692.62
345,2025-01-08,Dining,42516.02
345,2025-03-19,Investment,4372.22
345,2024-12-02,Entertainment,14077.2
345,2025-04-30,Groceries,46831.02
345,2025-05-14,Investment,31684.8
345,2025-07-24,Entertainment,5429.15
345,2025-05-23,Groceries,10899.26
345,2024-11-28,Rent,3052.86
345,2025-04-04,Dining,22155.91
345,2025-03-17,Dining,42408.56
345,2025-07-09,Entertainment,44259.03
345,2025-01-25,Travel,27313.01
345,2025-06-07,Investment,29469.5
345,2024-11-03,Travel,31781.44
345,2025-06-05,Groceries,12528.54
345,2025-05-09,Travel,22061.31
345,2025-03-17,Travel,10429.36
345,2025-01-10,Dining,20668.4
345,2025-09-02,Entertainment,39288.52
345,2024-10-29,Rent,20209.59
345,2025-08-22,Investment,2018.13
345,2025-02-28,Travel,43607.01
345,2025-09-23,Rent,35626.97
345,2024-11-20,Travel,46131.82
345,2025-03-28,Dining,28340.21
345,2025-02-17,Dining,43360.54
345,2025-01-24,Investment,43906.16
345,2025-07-29,Travel,40810.08
345,2024-10-27,Dining,5263.13
345,2024-12-28,Groceries,21014.62
345,2025-05-15,Groceries,36188.17
346,2025-01-26,Dining,32323.73
346,2025-01-09,Dining,15936.21
346,2025-09-08,Dining,18684.82
346,2025-09-19,Investment,30342.83
346,2024-10-05,Rent,19901.81
346,2025-09-15,Investment,35030.3
346,2025-05-07,Travel,4483.17
346,2024-10-16,Groceries,16036.89
346,2025-04-29,Rent,47141.21
346,2025-01-29,Investment,37604.45
346,2025-02-25,Entertainment,42384.44
346,2025-07-29,Entertainment,19266.9
346,2025-05-26,Dining,19938.7
346,2025-05-26,Dining,16840.09
346,2025-02-07,Travel,19352.68
346,2025-05-20,Travel,19135.28
346,2025-06-04,Groceries,26420.63
346,2024-10-06,Investment,23399.12
346,2025-04-27,Groceries,7606.14
346,2025-03-07,Dining,13306.79
346,2025-04-11,Dining,18152.3
346,2024-11-28,Entertainment,40838.96
346,2025-02-26,Dining,24076.75
346,2025-08-21,Travel,9189.75
346,2024-12-23,Groceries,7441.43
346,2025-02-23,Dining,37494.87
346,2025-04-22,Dining,20303.2
346,2024-12-15,Investment,40317.35
346,2024-11-17,Travel,14705.54
346,2025-02-03,Entertainment,37707.44
346,2025-07-17,Travel,49275.49
346,2025-08-23,Entertainment,8856.87
346,2025-02-20,Entertainment,16509.41
346,2025-01-03,Rent,47713.29
346,2024-12-20,Groceries,13334.26
346,2024-12-01,Rent,38277.83
346,2025-08-15,Travel,9143.8
346,2025-09-24,Travel,46471.32
346,2025-02-26,Dining,22181.11
346,2025-08-03,Investment,12633.3
346,2025-05-28,Rent,35061.9
346,2025-04-26,Rent,25062.33
347,2025-03-24,Investment,35119.33
347,2025-06-08,Travel,11957.16
347,2024-11-08,Rent,22369.31
347,2025-06-11,Groceries,6772.79
347,2024-12-27,Rent,13064.82
347,2024-12-23,Rent,29984.4
347,2025-08-22,Entertainment,10159.02
347,2025-02-18,Dining,37982.41
347,2025-01-23,Investment,22056.57
347,2025-09-01,Rent,34265.04
347,2025-06-24,Groceries,12107.98
347,2024-12-06,Dining,4239.89
347,2024-12-16,Groceries,46737.11
347,2024-12-09,Rent,40926.57
347,2024-12-28,Entertainment,955.22
347,2024-11-16,Entertainment,17773.25
347,2025-03-10,Dining,28317.91
347,2025-07-11,Groceries,18580.88
347,2025-06-13,Entertainment,4367.26
347,2025-07-05,Dining,32740.34
347,2025-04-13,Investment,45169.67
347,2025-09-19,Dining,11373.41
347,2025-06-07,Dining,43428.1
347,2024-12-07,Investment,3135.26
347,2025-04-21,Investment,37795.09
347,2024-10-18,Entertainment,37786.77
347,2025-06-08,Investment,20938.91
347,2025-04-15,Dining,23926.52
347,2025-05-07,Rent,11097.85
347,2025-08-13,Entertainment,32833.7
347,2025-09-30,Rent,49583.3
347,2025-02-15,Entertainment,29299.06
347,2025-09-15,Travel,42774.23
347,2025-06-19,Groceries,586.83
347,2025-09-09,Entertainment,6754.49
347,2024-10-31,Groceries,33393.47
347,2025-07-01,Travel,33381.26
347,2025-08-05,Groceries,44234.5
347,2025-09-10,Dining,36099.68
347,2024-10-28,Travel,34371.71
347,2025-05-09,Travel,22482.94
347,2025-07-25,Entertainment,24817.69
347,2025-05-23,Dining,11393.2
347,2024-10-24,Travel,13688.79
348,2024-12-29,Investment,46054.61
348,2025-03-10,Dining,12761.86
348,2025-08-28,Groceries,32112.59
348,2025-08-07,Investment,49964.68
348,2024-10-30,Travel,28353.78
348,2025-08-21,Rent,6025.64
348,2024-10-19,Dining,45557.59
348,2024-12-19,Groceries,12772.18
348,2025-01-10,Travel,19785.66
348,2025-04-02,Investment,45515.5
348,2025-08-26,Investment,46624.07
348,2024-10-09,Travel,21291.26
348,2025-06-28,Rent,972.16
348,2025-05-08,Entertainment,2076.01
348,2025-02-26,Dining,12570.32
348,2025-07-03,Entertainment,47764.31
348,2025-06-11,Dining,19256.1
348,2025-09-13,Dining,27829.45
348,2025-05-08,Travel,11225.42
348,2024-10-20,Dining,5958.63
348,2025-06-22,Investment,8123.6
348,2025-02-16,Rent,3043.58
348,2025-03-21,Travel,17412.44
348,2025-05-04,Travel,25611.78
348,2025-05-09,Rent,33244.03
349,2025-05-19,Groceries,43174.3
349,2025-09-28,Travel,30998.44
349,2025-03-30,Groceries,4141.78
349,2025-08-29,Travel,10377.75
349,2024-12-08,Rent,19086.07
349,2025-09-12,Travel,25180.54
349,2024-11-24,Dining,20022.02
349,2024-11-03,Travel,27201.02
349,2025-08-24,Groceries,8855.29
349,2025-07-07,Groceries,5235.98
349,2024-11-24,Rent,45628.18
349,2025-02-12,Entertainment,3490.03
349,2024-10-24,Dining,21082.33
349,2025-04-18,Dining,34631.95
349,2025-09-21,Rent,11536.03
349,2025-07-30,Dining,16193.79
349,2024-12-22,Dining,14291.51
349,2025-08-06,Groceries,48189.76
349,2024-10-07,Travel,29239.38
349,2024-12-18,Entertainment,22610.0
349,2025-07-06,Entertainment,35233.97
349,2025-02-07,Rent,841.52
349,2025-07-23,Groceries,19675.22
349,2025-06-19,Rent,1328.37
349,2025-08-13,Groceries,21081.26
349,2024-12-18,Dining,12374.69
349,2025-06-10,Travel,37946.59
349,2024-10-06,Rent,9622.78
349,2025-01-30,Rent,11457.98
349,2025-08-19,Dining,39237.98
349,2025-02-13,Entertainment,35536.07
349,2024-10-18,Dining,29099.51
349,2024-12-06,Dining,2028.94
350,2025-09-09,Rent,11943.04
350,2025-02-02,Entertainment,24582.32
350,2025-09-19,Dining,40213.5
350,2025-06-20,Investment,31431.64
350,2024-10-07,Travel,44487.97
350,2025-04-11,Rent,30516.97
350,2024-12-25,Groceries,4487.68
350,2024-11-07,Dining,29008.4
350,2024-10-28,Groceries,2879.83
350,2025-03-04,Investment,22330.4
350,2025-02-09,Entertainment,14817.16
350,2024-10-30,Investment,32864.26
350,2025-03-21,Dining,42516.05
350,2025-01-13,Dining,38962.68
350,2025-05-03,Entertainment,1263.92
350,2025-05-23,Dining,41945.72
350,2025-09-17,Travel,42426.63
350,2024-11-22,Travel,18033.87
350,2025-07-01,Rent,26617.02
351,2025-08-12,Dining,6267.38
351,2024-12-19,Dining,39024.46
351,2025-09-06,Rent,19191.57
351,2025-05-01,Travel,27117.14
351,2024-11-19,Rent,21837.75
351,2025-08-13,Rent,8296.48
351,2025-03-15,Groceries,37408.58
351,2025-03-24,Rent,11886.99
351,2025-07-28,Entertainment,38165.1
351,2025-07-31,Investment,49352.24
351,2025-07-18,Rent,41806.39
351,2025-02-10,Travel,22308.56
351,2025-04-18,Investment,15608.78
351,2024-11-07,Dining,43114.3
351,2024-12-22,Rent,49989.8
351,2024-11-30,Rent,39038.44
351,2025-02-28,Dining,29369.74
351,2025-07-02,Investment,12951.96
351,2025-08-12,Groceries,31397.63
351,2025-10-01,Rent,10735.65
351,2024-10-07,Investment,46494.35
351,2025-01-17,Dining,44185.52
351,2025-08-28,Rent,4460.95
351,2024-12-08,Travel,1160.29
351,2025-07-20,Dining,3338.73
351,2024-12-19,Rent,43552.4
351,2024-12-25,Travel,6501.87
351,2024-11-20,Groceries,39883.87
351,2025-02-20,Travel,6279.94
351,2025-01-01,Entertainment,20746.48
351,2025-09-10,Rent,27636.13
351,2024-10-17,Entertainment,21462.99
351,2025-08-27,Dining,32905.92
351,2025-04-22,Dining,14083.12
351,2024-10-18,Dining,41859.84
351,2025-05-17,Dining,42547.44
351,2025-06-03,Travel,38973.38
351,2025-04-08,Dining,46169.67
351,2024-10-20,Investment,40795.72
351,2025-02-05,Groceries,39309.14
351,2025-02-16,Entertainment,1995.64
351,2025-01-01,Dining,27411.49
351,2025-08-28,Entertainment,31282.91
352,2025-03-02,Rent,41644.81
352,2025-08-26,Investment,47320.71
352,2025-08-07,Rent,40685.67
352,2025-03-26,Rent,29932.43
352,2024-10-14,Investment,45614.93
352,2025-04-01,Rent,7177.32
352,2025-03-21,Rent,17463.14
352,2024-11-04,Investment,29580.56
352,2025-07-31,Travel,33653.15
352,2025-02-03,Entertainment,35030.34
353,2025-06-10,Investment,19933.75
353,2024-12-22,Investment,38213.49
353,2024-11-17,Investment,41965.2
353,2025-09-17,Groceries,8792.17
353,2025-04-09,Rent,48170.62
353,2025-03-23,Investment,41547.14
353,2024-12-11,Entertainment,46901.54
353,2024-10-12,Groceries,8764.97
353,2024-10-05,Dining,536.51
353,2025-05-01,Rent,34613.51
353,2025-07-03,Rent,17255.8
353,2025-09-24,Dining,13568.62
353,2024-12-11,Groceries,18706.4
353,2025-01-19,Travel,48445.3
353,2025-07-22,Investment,27790.44
353,2025-06-29,Dining,35326.43
353,2025-08-15,Dining,2980.72
353,2025-07-11,Groceries,22032.41
353,2025-09-18,Rent,1508.34
353,2025-04-09,Groceries,44557.36
353,2025-07-10,Entertainment,1585.05
353,2025-01-20,Rent,12505.0
353,2025-06-01,Groceries,23704.58
353,2025-06-08,Entertainment,12129.1
353,2025-04-21,Groceries,31680.09
353,2025-06-27,Rent,622.33
353,2025-04-09,Investment,44492.22
353,2024-11-22,Rent,16074.69
353,2024-11-16,Investment,5565.83
353,2025-07-17,Travel,33322.07
354,2025-02-20,Investment,16620.76
354,2025-04-30,Investment,23022.8
354,2024-10-04,Groceries,18730.59
354,2025-04-29,Groceries,9819.57
354,2025-03-25,Groceries,46828.62
354,2025-01-13,Rent,46282.18
354,2025-09-19,Entertainment,2500.54
354,2025-09-25,Entertainment,6049.72
354,2025-05-06,Groceries,40829.97
354,2024-12-13,Entertainment,23072.11
354,2025-05-12,Dining,48047.13
354,2024-11-18,Investment,17708.64
354,2024-10-11,Entertainment,7351.13
354,2025-05-14,Groceries,8496.87
354,2025-09-09,Investment,44747.81
354,2025-08-21,Investment,14809.66
354,2025-06-24,Entertainment,15507.7
354,2025-05-23,Rent,38937.9
354,2025-08-14,Dining,5802.22
354,2025-03-13,Rent,2166.14
354,2025-07-14,Travel,1003.86
354,2025-06-19,Travel,49585.26
354,2025-08-08,Groceries,36184.64
354,2025-06-07,Travel,20502.4
354,2025-04-13,Travel,14078.91
354,2025-01-15,Groceries,11045.25
354,2024-11-22,Entertainment,29748.28
354,2025-07-08,Groceries,30308.36
354,2024-12-27,Travel,23083.3
355,2024-10-24,Groceries,28870.25
355,2025-05-10,Investment,29134.28
355,2024-12-18,Entertainment,9229.45
355,2025-08-19,Groceries,35764.3
355,2025-08-12,Groceries,7680.4
355,2025-08-11,Rent,11390.16
355,2025-03-18,Entertainment,2816.1
355,2025-05-06,Groceries,30415.68
355,2025-02-17,Investment,14866.95
355,2025-05-15,Rent,31788.25
355,2025-05-02,Groceries,14054.99
356,2025-04-27,Rent,16189.82
356,2024-11-14,Groceries,24988.99
356,2025-07-21,Entertainment,12924.49
356,2025-06-10,Investment,42647.52
356,2025-01-09,Rent,34379.2
356,2025-01-25,Dining,44280.16
356,2024-12-30,Entertainment,39853.96
356,2025-08-30,Travel,4730.77
356,2024-10-07,Groceries,6249.6
356,2025-04-26,Entertainment,26466.76
356,2024-12-07,Entertainment,8881.04
356,2024-11-26,Dining,11184.13
356,2024-10-19,Investment,24644.98
356,2024-11-05,Travel,33527.96
356,2024-11-23,Investment,31996.85
356,2025-05-13,Investment,16895.67
356,2025-08-05,Entertainment,20348.99
356,2025-07-04,Entertainment,4781.6
356,2025-05-07,Travel,587.06
356,2025-07-06,Dining,40846.02
356,2024-12-13,Travel,12175.05
356,2025-01-17,Investment,3769.62
356,2025-03-23,Investment,13993.0
356,2025-03-21,Groceries,43813.73
356,2024-10-05,Dining,21600.81
356,2025-08-13,Entertainment,15750.89
356,2025-01-02,Rent,37879.47
356,2025-01-17,Rent,41881.93
356,2025-05-08,Dining,15020.98
356,2025-05-01,Groceries,22429.06
356,2025-09-10,Groceries,25264.63
356,2025-09-08,Rent,29753.54
356,2025-06-01,Investment,21217.25
356,2025-01-05,Dining,34854.3
356,2025-03-19,Dining,29313.18
357,2024-10-22,Groceries,19746.74
357,2025-04-10,Investment,5014.95
357,2025-02-20,Investment,14314.55
357,2025-09-16,Travel,26700.66
357,2025-06-02,Groceries,12719.22
357,2025-07-13,Travel,10142.9
357,2025-08-12,Entertainment,17319.56
357,2024-12-23,Dining,5199.99
357,2025-05-23,Travel,25114.24
357,2025-09-25,Investment,29908.64
357,2024-10-10,Rent,45634.51
357,2025-04-18,Travel,26071.31
357,2025-05-05,Travel,37627.6
357,2025-10-01,Groceries,1304.41
357,2024-12-18,Dining,4367.82
357,2025-04-22,Travel,5844.53
357,2024-12-11,Rent,3173.64
357,2025-05-01,Groceries,7273.06
357,2025-06-03,Travel,40963.72
357,2024-12-24,Rent,26449.9
357,2025-09-06,Investment,23872.55
357,2025-07-03,Entertainment,21857.7
357,2025-07-04,Investment,14109.67
357,2025-04-19,Rent,11608.0
357,2025-01-29,Rent,32741.05
357,2025-01-19,Investment,11952.49
357,2025-06-03,Travel,16362.68
357,2024-11-02,Rent,23364.04
357,2025-05-03,Dining,37976.46
357,2025-04-14,Travel,41153.67
357,2025-09-27,Dining,9839.77
357,2025-09-15,Investment,13503.04
357,2025-05-19,Groceries,12402.3
357,2025-03-11,Travel,40555.9
357,2025-08-11,Travel,25710.77
357,2025-03-26,Groceries,10228.59
358,2025-08-06,Rent,46465.74
358,2024-11-02,Travel,45764.31
358,2025-05-24,Rent,12399.48
358,2025-04-26,Investment,32261.15
358,2025-02-16,Rent,36780.83
358,2025-09-09,Investment,40783.68
358,2025-09-02,Groceries,5040.67
358,2025-02-19,Dining,8369.13
358,2025-10-02,Rent,41405.64
358,2025-01-18,Investment,9414.35
358,2025-03-16,Dining,26321.2
358,2025-07-20,Rent,49269.04
358,2025-06-05,Travel,12023.38
358,2025-01-21,Travel,42261.94
358,2024-12-13,Groceries,30198.24
358,2025-09-05,Dining,7607.33
358,2025-07-17,Rent,41036.52
358,2024-10-31,Dining,39239.14
358,2024-10-02,Investment,33578.89
358,2025-09-28,Travel,23449.72
358,2024-12-31,Dining,31415.76
358,2025-01-07,Entertainment,29949.7
358,2024-11-12,Rent,26605.59
358,2025-03-04,Groceries,46608.49
358,2024-11-25,Investment,24459.63
358,2025-01-09,Rent,27937.01
358,2025-03-07,Groceries,24787.02
358,2025-05-22,Investment,40734.86
358,2024-10-11,Travel,30111.35
358,2025-01-12,Rent,45341.01
358,2025-03-05,Dining,49735.06
358,2025-08-30,Groceries,3772.74
358,2025-07-27,Entertainment,2934.04
358,2025-05-29,Travel,32220.63
358,2025-07-16,Entertainment,22289.57
358,2025-07-05,Investment,17859.98
358,2025-01-15,Travel,15591.04
358,2024-12-31,Rent,47562.82
358,2024-12-06,Rent,46126.44
358,2024-12-08,Investment,17618.72
358,2024-12-02,Travel,34920.1
358,2025-08-31,Dining,22190.66
358,2025-02-07,Travel,42438.54
358,2024-12-20,Dining,7126.71
358,2025-03-26,Dining,888.85
358,2025-07-21,Rent,15516.96
358,2024-10-25,Investment,969.73
358,2025-03-30,Rent,4633.44
358,2025-01-13,Travel,31796.67
358,2025-05-21,Rent,32759.16
359,2025-04-07,Dining,49098.35
359,2025-01-12,Investment,37587.64
359,2025-05-09,Travel,629.21
359,2024-12-03,Rent,44422.55
359,2024-12-18,Investment,12055.06
359,2025-09-05,Travel,33600.63
359,2024-10-24,Investment,38712.31
359,2025-05-09,Investment,13666.0
359,2025-07-15,Groceries,516.51
359,2024-11-18,Groceries,37082.47
359,2025-07-17,Investment,14203.49
359,2025-06-02,Entertainment,47389.3
359,2025-03-21,Travel,6401.62
359,2024-11-02,Rent,11573.75
359,2025-07-07,Rent,11619.39
359,2025-05-29,Dining,14697.16
359,2025-05-13,Investment,45210.53
359,2024-10-06,Investment,11802.58
360,2025-04-15,Rent,31576.7
360,2024-11-08,Dining,22443.06
360,2025-01-07,Dining,5911.12
360,2025-01-02,Dining,27842.62
360,2025-04-02,Groceries,25311.74
360,2024-11-22,Travel,36550.32
360,2024-11-10,Investment,16836.1
360,2025-04-15,Entertainment,36022.46
360,2024-12-26,Travel,11534.45
360,2025-04-19,Travel,30251.53
360,2024-12-12,Entertainment,9334.68
360,2025-09-05,Dining,20126.29
360,2025-02-01,Investment,23971.51
360,2025-03-13,Entertainment,5482.26
360,2024-10-25,Entertainment,30559.96
360,2025-02-21,Dining,20537.04
360,2025-01-07,Groceries,4014.67
360,2025-07-17,Investment,36485.57
360,2025-06-11,Travel,46808.34
360,2025-02-01,Travel,15994.57
360,2025-04-23,Entertainment,8783.97
360,2025-07-23,Groceries,5906.08
360,2025-09-11,Travel,41503.65
360,2025-08-27,Dining,4435.09
360,2025-08-03,Groceries,20730.99
360,2024-10-23,Investment,38050.53
360,2025-01-14,Entertainment,48972.19
360,2025-05-20,Investment,15607.56
360,2025-04-03,Groceries,37179.43
360,2025-04-22,Dining,3496.07
360,2025-05-01,Groceries,24770.71
360,2025-05-01,Travel,31025.9
360,2025-05-09,Dining,39117.38
360,2024-11-03,Investment,21258.7
360,2025-01-18,Entertainment,34621.59
360,2025-08-16,Investment,7501.98
360,2025-04-10,Dining,37854.36
360,2025-09-18,Groceries,38429.34
360,2025-05-31,Travel,28676.38
360,2025-03-25,Groceries,25330.88
360,2025-05-18,Groceries,36635.42
360,2025-03-27,Dining,22319.01
361,2025-03-14,Groceries,1312.16
361,2025-05-23,Travel,3250.6
361,2024-10-31,Dining,33173.69
361,2024-12-22,Rent,29579.9
361,2025-05-06,Groceries,21116.55
361,2025-07-11,Investment,45164.2
361,2024-11-23,Dining,25028.29
361,2025-08-27,Entertainment,6921.25
361,2025-07-20,Rent,5351.86
361,2025-04-06,Rent,7587.62
361,2025-03-08,Travel,25651.75
361,2025-09-20,Groceries,37437.68
361,2025-07-17,Dining,46327.74
361,2024-10-22,Rent,33889.97
361,2025-07-09,Travel,28161.59
361,2025-04-17,Rent,24659.51
361,2025-05-28,Rent,46417.29
361,2025-01-25,Dining,14329.94
361,2025-08-02,Investment,49648.32
361,2025-01-05,Investment,44595.23
361,2025-03-26,Travel,14859.95
361,2025-02-27,Rent,46170.49
361,2025-07-09,Groceries,39673.27
361,2025-08-13,Entertainment,14357.61
361,2024-10-31,Dining,34015.99
361,2025-02-14,Investment,34028.54
361,2024-12-17,Travel,34355.58
361,2025-01-28,Groceries,9053.7
361,2024-12-18,Investment,5949.26
361,2025-09-03,Rent,37586.42
361,2025-07-22,Rent,37508.09
362,2025-08-26,Rent,17053.92
362,2024-11-01,Dining,870.04
362,2024-10-13,Rent,16300.41
362,2025-08-04,Entertainment,5980.1
362,2025-03-05,Dining,37180.55
362,2025-09-09,Investment,49602.59
362,2025-05-23,Groceries,19883.81
362,2024-12-07,Entertainment,49024.47
362,2025-04-24,Dining,35273.13
362,2025-03-31,Rent,23411.74
362,2025-06-01,Travel,43847.78
362,2025-05-11,Investment,36439.43
362,2024-12-26,Rent,37695.13
362,2024-10-30,Investment,44858.25
362,2025-04-22,Groceries,37980.3
362,2025-02-05,Investment,11769.11
362,2025-09-19,Investment,30441.8
362,2024-11-30,Travel,21370.39
362,2024-10-20,Travel,32424.91
362,2025-04-30,Investment,6941.0
362,2024-11-27,Entertainment,24614.14
362,2025-03-07,Travel,40208.79
362,2025-08-04,Investment,46232.99
362,2025-08-27,Entertainment,46324.28
362,2025-07-23,Rent,37529.37
362,2025-09-15,Groceries,9347.86
362,2025-09-27,Groceries,47073.2
362,2025-09-03,Travel,15331.55
362,2024-11-05,Rent,49407.58
362,2025-08-02,Travel,21150.13
363,2025-03-15,Investment,699.94
363,2025-07-14,Rent,43803.47
363,2025-02-09,Investment,41090.23
363,2025-06-03,Travel,22708.59
363,2025-01-09,Rent,7342.6
363,2025-06-14,Groceries,11125.0
363,2024-11-02,Investment,28880.97
363,2025-01-04,Entertainment,33748.41
363,2024-11-25,Travel,13357.44
363,2025-04-23,Dining,36020.09
363,2025-06-16,Investment,24810.66
363,2025-08-10,Dining,20401.42
363,2025-01-26,Groceries,41328.39
363,2024-11-03,Travel,15991.18
363,2024-10-28,Groceries,38332.63
363,2025-06-14,Investment,34012.27
363,2024-12-13,Groceries,6682.64
363,2025-02-18,Rent,40091.92
363,2025-05-23,Groceries,14994.04
363,2025-09-15,Investment,16228.26
363,2025-03-11,Groceries,21800.07
363,2025-03-18,Travel,15616.05
363,2025-02-16,Dining,17384.95
363,2025-05-30,Rent,33654.3
363,2025-02-07,Travel,44484.08
363,2025-02-07,Travel,11845.35
363,2024-12-25,Dining,13293.54
363,2025-09-13,Travel,20970.58
363,2025-08-14,Investment,25163.38
363,2025-09-16,Rent,6233.18
363,2025-02-06,Groceries,14715.94
363,2025-03-13,Investment,28790.08
363,2025-02-23,Dining,25192.86
363,2025-03-24,Entertainment,28603.49
363,2025-08-20,Entertainment,14245.95
363,2025-09-13,Entertainment,17502.67
363,2025-04-11,Groceries,3219.03
363,2025-07-31,Rent,41643.85
363,2025-05-16,Rent,34586.74
363,2025-02-15,Travel,45114.2
363,2025-05-15,Groceries,11807.72
363,2024-10-22,Investment,25572.44
363,2025-07-10,Groceries,16690.74
363,2025-04-08,Investment,38857.07
363,2025-03-09,Rent,26304.94
363,2025-01-30,Dining,2383.34
363,2025-06-21,Travel,27570.5
363,2025-04-24,Rent,26471.24
363,2025-05-16,Investment,41063.36
364,2025-05-28,Investment,45392.42
364,2025-09-23,Travel,34681.97
364,2025-08-13,Dining,18392.76
364,2025-02-09,Entertainment,19473.88
364,2024-10-03,Entertainment,9578.82
364,2025-01-15,Dining,25117.76
364,2025-07-22,Groceries,6598.62
364,2025-05-24,Investment,19110.67
364,2024-12-30,Groceries,23572.18
364,2025-02-05,Travel,31531.15
364,2025-01-30,Dining,30590.49
364,2025-05-02,Dining,46444.62
364,2025-02-25,Entertainment,43398.51
364,2024-10-06,Dining,34579.42
364,2025-03-21,Rent,5050.37
364,2024-10-30,Entertainment,47408.6
364,2025-04-28,Entertainment,15362.11
364,2024-11-11,Rent,40536.11
364,2024-10-02,Travel,550.38
364,2025-08-06,Rent,32297.57
364,2025-06-12,Travel,32711.1
364,2025-01-18,Dining,10849.04
364,2025-05-28,Groceries,15501.26
364,2025-07-29,Rent,25005.49
364,2025-08-31,Investment,44005.07
364,2024-11-22,Dining,25709.28
364,2025-01-02,Dining,16053.78
364,2025-07-26,Investment,17137.07
