customer_id,event_date,response
361,2025-10-02,Converted
361,2025-10-02,Opened
362,2025-10-02,Clicked
362,2025-10-02,Converted
362,2025-10-02,Converted
363,2025-10-02,Opened
363,2025-10-02,Opened
363,2025-10-02,Opened
364,2025-10-02,Ignored
364,2025-10-02,Converted
364,2025-10-02,Opened
364,2025-10-02,Opened
365,2025-10-02,Clicked
365,2025-10-02,Converted
366,2025-10-02,Clicked
366,2025-10-02,Clicked
366,2025-10-02,Clicked
367,2025-10-02,Opened
367,2025-10-02,Converted
367,2025-10-02,Opened
367,2025-10-02,Ignored
367,2025-10-02,Opened
368,2025-10-02,Converted
368,2025-10-02,Converted
369,2025-10-02,Opened
369,2025-10-02,Opened
369,2025-10-02,Opened
369,2025-10-02,Opened
370,2025-10-02,Clicked
370,2025-10-02,Opened
370,2025-10-02,Clicked
370,2025-10-02,Clicked
371,2025-10-02,Converted
371,2025-10-02,Opened
371,2025-10-02,Clicked
371,2025-10-02,Clicked
372,2025-10-02,Clicked
373,2025-10-02,Clicked
373,2025-10-02,Ignored
373,2025-10-02,Clicked
374,2025-10-02,Opened
374,2025-10-02,Converted
375,2025-10-02,Clicked
375,2025-10-02,Clicked
375,2025-10-02,Opened
375,2025-10-02,Converted
376,2025-10-02,Opened
376,2025-10-02,Opened
376,2025-10-02,Converted
376,2025-10-02,Opened
377,2025-10-02,Ignored
377,2025-10-02,Ignored
377,2025-10-02,Ignored
378,2025-10-02,Opened
378,2025-10-02,Converted
378,2025-10-02,Ignored
378,2025-10-02,Ignored
379,2025-10-02,Opened
379,2025-10-02,Clicked
379,2025-10-02,Clicked
380,2025-10-02,Clicked
380,2025-10-02,Converted
380,2025-10-02,Clicked
380,2025-10-02,Opened
380,2025-10-02,Opened
381,2025-10-02,Opened
381,2025-10-02,Opened
382,2025-10-02,Converted
382,2025-10-02,Clicked
382,2025-10-02,Clicked
382,2025-10-02,Opened
383,2025-10-02,Clicked
383,2025-10-02,Opened
384,2025-10-02,Opened
384,2025-10-02,Converted
384,2025-10-02,Clicked
384,2025-10-02,Clicked
384,2025-10-02,Converted
385,2025-10-02,Converted
385,2025-10-02,Opened
385,2025-10-02,Clicked
386,2025-10-02,Converted
386,2025-10-02,Clicked
386,2025-10-02,Opened
386,2025-10-02,Opened
386,2025-10-02,Opened
387,2025-10-02,Ignored
387,2025-10-02,Converted
388,2025-10-02,Clicked
388,2025-10-02,Opened
388,2025-10-02,Converted
388,2025-10-02,Converted
389,2025-10-02,Clicked
389,2025-10-02,Opened
390,2025-10-02,Clicked
391,2025-10-02,Opened
391,2025-10-02,Converted
391,2025-10-02,Converted
391,2025-10-02,Clicked
391,2025-10-02,Opened
392,2025-10-02,Clicked
392,2025-10-02,Ignored
392,2025-10-02,Ignored
392,2025-10-02,Ignored
392,2025-10-02,Ignored
393,2025-10-02,Opened
393,2025-10-02,Opened
393,2025-10-02,Converted
393,2025-10-02,Opened
393,2025-10-02,Clicked
394,2025-10-02,Opened
394,2025-10-02,Converted
395,2025-10-02,Converted
396,2025-10-02,Converted
396,2025-10-02,Clicked
396,2025-10-02,Clicked
397,2025-10-02,Converted
397,2025-10-02,Opened
397,2025-10-02,Clicked
397,2025-10-02,Opened
398,2025-10-02,Converted
398,2025-10-02,Clicked
398,2025-10-02,Clicked
399,2025-10-02,Clicked
400,2025-10-02,Clicked
400,2025-10-02,Clicked
400,2025-10-02,Opened
401,2025-10-02,Clicked
401,2025-10-02,Clicked
401,2025-10-02,Converted
402,2025-10-02,Opened
402,2025-10-02,Ignored
403,2025-10-02,Clicked
403,2025-10-02,Clicked
403,2025-10-02,Converted
404,2025-10-02,Opened
404,2025-10-02,Converted
404,2025-10-02,Ignored
405,2025-10-02,Ignored
405,2025-10-02,Opened
406,2025-10-02,Converted
406,2025-10-02,Converted
406,2025-10-02,Converted
406,2025-10-02,Ignored
406,2025-10-02,Converted
407,2025-10-02,Ignored
407,2025-10-02,Converted
407,2025-10-02,Converted
408,2025-10-02,Ignored
408,2025-10-02,Ignored
408,2025-10-02,Clicked
408,2025-10-02,Converted
408,2025-10-02,Clicked
409,2025-10-02,Clicked
409,2025-10-02,Opened
409,2025-10-02,Opened
409,2025-10-02,Clicked
409,2025-10-02,Converted
410,2025-10-02,Clicked
410,2025-10-02,Ignored
410,2025-10-02,Ignored
410,2025-10-02,Opened
411,2025-10-02,Opened
411,2025-10-02,Clicked
411,2025-10-02,Opened
411,2025-10-02,Opened
411,2025-10-02,Clicked
412,2025-10-02,Opened
412,2025-10-02,Clicked
412,2025-10-02,Clicked
413,2025-10-02,Clicked
413,2025-10-02,Ignored
413,2025-10-02,Ignored
413,2025-10-02,Opened
414,2025-10-02,Opened
414,2025-10-02,Opened
414,2025-10-02,Ignored
414,2025-10-02,Clicked
415,2025-10-02,Opened
416,2025-10-02,Clicked
416,2025-10-02,Opened
416,2025-10-02,Opened
416,2025-10-02,Opened
416,2025-10-02,Converted
417,2025-10-02,Ignored
417,2025-10-02,Converted
417,2025-10-02,Opened
418,2025-10-02,Converted
418,2025-10-02,Converted
418,2025-10-02,Ignored
418,2025-10-02,Opened
418,2025-10-02,Opened
419,2025-10-02,Converted
419,2025-10-02,Clicked
419,2025-10-02,Opened
419,2025-10-02,Opened
419,2025-10-02,Clicked
420,2025-10-02,Opened
420,2025-10-02,Ignored
420,2025-10-02,Opened
421,2025-10-02,Clicked
421,2025-10-02,Opened
422,2025-10-02,Clicked
422,2025-10-02,Opened
422,2025-10-02,Opened
422,2025-10-02,Clicked
422,2025-10-02,Clicked
423,2025-10-02,Converted
424,2025-10-02,Ignored
424,2025-10-02,Opened
425,2025-10-02,Clicked
425,2025-10-02,Clicked
425,2025-10-02,Clicked
425,2025-10-02,Converted
425,2025-10-02,Clicked
426,2025-10-02,Clicked
426,2025-10-02,Clicked
426,2025-10-02,Opened
427,2025-10-02,Clicked
427,2025-10-02,Clicked
428,2025-10-02,Converted
428,2025-10-02,Clicked
428,2025-10-02,Ignored
428,2025-10-02,Opened
428,2025-10-02,Converted
429,2025-10-02,Clicked
429,2025-10-02,Converted
430,2025-10-02,Clicked
430,2025-10-02,Ignored
430,2025-10-02,Opened
430,2025-10-02,Clicked
431,2025-10-02,Converted
431,2025-10-02,Converted
431,2025-10-02,Opened
431,2025-10-02,Clicked
431,2025-10-02,Opened
432,2025-10-02,Opened
432,2025-10-02,Opened
432,2025-10-02,Converted
432,2025-10-02,Converted
433,2025-10-02,Clicked
433,2025-10-02,Converted
434,2025-10-02,Converted
434,2025-10-02,Clicked
434,2025-10-02,Opened
434,2025-10-02,Converted
435,2025-10-02,Opened
436,2025-10-02,Clicked
436,2025-10-02,Opened
436,2025-10-02,Clicked
437,2025-10-02,Converted
437,2025-10-02,Opened
437,2025-10-02,Converted
437,2025-10-02,Converted
437,2025-10-02,Opened
438,2025-10-02,Converted
439,2025-10-02,Opened
440,2025-10-02,Converted
440,2025-10-02,Ignored
440,2025-10-02,Converted
440,2025-10-02,Opened
440,2025-10-02,Clicked
441,2025-10-02,Clicked
442,2025-10-02,Opened
443,2025-10-02,Clicked
443,2025-10-02,Opened
443,2025-10-02,Clicked
443,2025-10-02,Converted
443,2025-10-02,Ignored
444,2025-10-02,Clicked
444,2025-10-02,Converted
444,2025-10-02,Clicked
444,2025-10-02,Ignored
445,2025-10-02,Converted
445,2025-10-02,Converted
445,2025-10-02,Opened
445,2025-10-02,Clicked
445,2025-10-02,Clicked
446,2025-10-02,Opened
446,2025-10-02,Clicked
447,2025-10-02,Opened
447,2025-10-02,Clicked
447,2025-10-02,Clicked
447,2025-10-02,Clicked
447,2025-10-02,Opened
448,2025-10-02,Converted
448,2025-10-02,Converted
448,2025-10-02,Clicked
449,2025-10-02,Opened
449,2025-10-02,Converted
450,2025-10-02,Converted
450,2025-10-02,Opened
450,2025-10-02,Opened
450,2025-10-02,Clicked
450,2025-10-02,Opened
451,2025-10-02,Converted
451,2025-10-02,Converted
452,2025-10-02,Converted
452,2025-10-02,Opened
452,2025-10-02,Opened
452,2025-10-02,Ignored
453,2025-10-02,Opened
453,2025-10-02,Opened
454,2025-10-02,Opened
455,2025-10-02,Clicked
455,2025-10-02,Converted
455,2025-10-02,Converted
456,2025-10-02,Clicked
456,2025-10-02,Converted
456,2025-10-02,Clicked
456,2025-10-02,Converted
457,2025-10-02,Ignored
457,2025-10-02,Opened
457,2025-10-02,Clicked
458,2025-10-02,Clicked
458,2025-10-02,Opened
458,2025-10-02,Ignored
458,2025-10-02,Ignored
458,2025-10-02,Clicked
459,2025-10-02,Opened
460,2025-10-02,Clicked
460,2025-10-02,Ignored
461,2025-10-02,Opened
461,2025-10-02,Opened
461,2025-10-02,Clicked
461,2025-10-02,Clicked
461,2025-10-02,Ignored
462,2025-10-02,Converted
462,2025-10-02,Opened
462,2025-10-02,Ignored
462,2025-10-02,Converted
463,2025-10-02,Clicked
463,2025-10-02,Opened
463,2025-10-02,Opened
463,2025-10-02,Clicked
464,2025-10-02,Opened
464,2025-10-02,Clicked
464,2025-10-02,Converted
464,2025-10-02,Clicked
465,2025-10-02,Opened
465,2025-10-02,Converted
465,2025-10-02,Ignored
466,2025-10-02,Opened
467,2025-10-02,Converted
467,2025-10-02,Opened
467,2025-10-02,Clicked
467,2025-10-02,Clicked
467,2025-10-02,Opened
468,2025-10-02,Converted
468,2025-10-02,Converted
468,2025-10-02,Clicked
469,2025-10-02,Clicked
469,2025-10-02,Clicked
469,2025-10-02,Converted
469,2025-10-02,Clicked
469,2025-10-02,Opened
470,2025-10-02,Ignored
470,2025-10-02,Ignored
471,2025-10-02,Converted
471,2025-10-02,Clicked
471,2025-10-02,Ignored
471,2025-10-02,Clicked
471,2025-10-02,Ignored
472,2025-10-02,Opened
472,2025-10-02,Converted
472,2025-10-02,Opened
473,2025-10-02,Ignored
473,2025-10-02,Clicked
473,2025-10-02,Opened
473,2025-10-02,Opened
473,2025-10-02,Clicked
474,2025-10-02,Opened
475,2025-10-02,Opened
475,2025-10-02,Opened
476,2025-10-02,Opened
476,2025-10-02,Clicked
476,2025-10-02,Opened
477,2025-10-02,Opened
477,2025-10-02,Clicked
477,2025-10-02,Clicked
478,2025-10-02,Clicked
478,2025-10-02,Opened
478,2025-10-02,Opened
478,2025-10-02,Opened
479,2025-10-02,Opened
480,2025-10-02,Clicked
481,2025-10-02,Clicked
481,2025-10-02,Clicked
481,2025-10-02,Opened
481,2025-10-02,Clicked
481,2025-10-02,Converted
482,2025-10-02,Ignored
482,2025-10-02,Clicked
483,2025-10-02,Opened
483,2025-10-02,Opened
483,2025-10-02,Converted
484,2025-10-02,Converted
484,2025-10-02,Converted
484,2025-10-02,Opened
485,2025-10-02,Converted
485,2025-10-02,Converted
485,2025-10-02,Clicked
485,2025-10-02,Converted
485,2025-10-02,Opened
486,2025-10-02,Opened
486,2025-10-02,Opened
486,2025-10-02,Clicked
486,2025-10-02,Opened
486,2025-10-02,Opened
487,2025-10-02,Opened
487,2025-10-02,Opened
487,2025-10-02,Converted
488,2025-10-02,Converted
488,2025-10-02,Ignored
488,2025-10-02,Opened
488,2025-10-02,Opened
489,2025-10-02,Converted
489,2025-10-02,Clicked
490,2025-10-02,Converted
490,2025-10-02,Clicked
491,2025-10-02,Clicked
491,2025-10-02,Ignored
492,2025-10-02,Clicked
492,2025-10-02,Ignored
492,2025-10-02,Opened
492,2025-10-02,Clicked
493,2025-10-02,Clicked
493,2025-10-02,Clicked
493,2025-10-02,Clicked
493,2025-10-02,Opened
493,2025-10-02,Converted
494,2025-10-02,Clicked
495,2025-10-02,Opened
495,2025-10-02,Converted
495,2025-10-02,Clicked
496,2025-10-02,Converted
496,2025-10-02,Clicked
496,2025-10-02,Opened
496,2025-10-02,Opened
496,2025-10-02,Converted
497,2025-10-02,Opened
497,2025-10-02,Clicked
498,2025-10-02,Opened
498,2025-10-02,Opened
499,2025-10-02,Opened
499,2025-10-02,Ignored
500,2025-10-02,Ignored
500,2025-10-02,Opened
500,2025-10-02,Opened
500,2025-10-02,Opened
500,2025-10-02,Ignored
501,2025-10-02,Opened
501,2025-10-02,Converted
501,2025-10-02,Clicked
501,2025-10-02,Converted
501,2025-10-02,Converted
502,2025-10-02,Converted
502,2025-10-02,Opened
503,2025-10-02,Opened
504,2025-10-02,Clicked
504,2025-10-02,Opened
504,2025-10-02,Clicked
504,2025-10-02,Opened
504,2025-10-02,Clicked
505,2025-10-02,Converted
505,2025-10-02,Clicked
505,2025-10-02,Ignored
505,2025-10-02,Clicked
505,2025-10-02,Opened
506,2025-10-02,Clicked
507,2025-10-02,Ignored
507,2025-10-02,Converted
508,2025-10-02,Clicked
508,2025-10-02,Clicked
509,2025-10-02,Opened
509,2025-10-02,Clicked
509,2025-10-02,Converted
510,2025-10-02,Opened
510,2025-10-02,Clicked
511,2025-10-02,Converted
511,2025-10-02,Clicked
511,2025-10-02,Converted
512,2025-10-02,Clicked
512,2025-10-02,Clicked
513,2025-10-02,Ignored
513,2025-10-02,Opened
514,2025-10-02,Opened
514,2025-10-02,Clicked
514,2025-10-02,Clicked
515,2025-10-02,Converted
515,2025-10-02,Clicked
516,2025-10-02,Opened
516,2025-10-02,Clicked
516,2025-10-02,Clicked
517,2025-10-02,Opened
517,2025-10-02,Opened
517,2025-10-02,Opened
517,2025-10-02,Converted
517,2025-10-02,Opened
518,2025-10-02,Converted
518,2025-10-02,Ignored
519,2025-10-02,Clicked
519,2025-10-02,Converted
519,2025-10-02,Converted
519,2025-10-02,Opened
519,2025-10-02,Converted
520,2025-10-02,Ignored
520,2025-10-02,Clicked
520,2025-10-02,Opened
521,2025-10-02,Ignored
522,2025-10-02,Opened
522,2025-10-02,Clicked
522,2025-10-02,Converted
523,2025-10-02,Clicked
524,2025-10-02,Opened
524,2025-10-02,Clicked
524,2025-10-02,Ignored
524,2025-10-02,Opened
525,2025-10-02,Converted
525,2025-10-02,Opened
525,2025-10-02,Clicked
525,2025-10-02,Converted
525,2025-10-02,Clicked
526,2025-10-02,Opened
526,2025-10-02,Opened
527,2025-10-02,Opened
527,2025-10-02,Opened
527,2025-10-02,Clicked
528,2025-10-02,Opened
528,2025-10-02,Opened
528,2025-10-02,Opened
528,2025-10-02,Clicked
529,2025-10-02,Opened
529,2025-10-02,Ignored
530,2025-10-02,Opened
531,2025-10-02,Opened
531,2025-10-02,Opened
531,2025-10-02,Opened
531,2025-10-02,Converted
532,2025-10-02,Clicked
532,2025-10-02,Clicked
532,2025-10-02,Clicked
532,2025-10-02,Opened
532,2025-10-02,Converted
533,2025-10-02,Clicked
533,2025-10-02,Clicked
533,2025-10-02,Clicked
533,2025-10-02,Opened
533,2025-10-02,Ignored
534,2025-10-02,Converted
535,2025-10-02,Opened
535,2025-10-02,Clicked
535,2025-10-02,Opened
535,2025-10-02,Opened
536,2025-10-02,Ignored
537,2025-10-02,Opened
537,2025-10-02,Converted
538,2025-10-02,Clicked
538,2025-10-02,Opened
538,2025-10-02,Opened
539,2025-10-02,Ignored
539,2025-10-02,Opened
539,2025-10-02,Ignored
539,2025-10-02,Clicked
540,2025-10-02,Clicked
540,2025-10-02,Clicked
540,2025-10-02,Ignored
540,2025-10-02,Converted
541,2025-10-02,Opened
541,2025-10-02,Converted
541,2025-10-02,Converted
541,2025-10-02,Opened
541,2025-10-02,Converted
542,2025-10-02,Converted
542,2025-10-02,Opened
542,2025-10-02,Ignored
542,2025-10-02,Clicked
542,2025-10-02,Opened
543,2025-10-02,Opened
543,2025-10-02,Opened
543,2025-10-02,Clicked
543,2025-10-02,Opened
544,2025-10-02,Opened
544,2025-10-02,Clicked
544,2025-10-02,Ignored
545,2025-10-02,Converted
545,2025-10-02,Converted
545,2025-10-02,Opened
545,2025-10-02,Opened
546,2025-10-02,Converted
546,2025-10-02,Opened
546,2025-10-02,Clicked
546,2025-10-02,Clicked
547,2025-10-02,Opened
547,2025-10-02,Clicked
547,2025-10-02,Ignored
547,2025-10-02,Converted
547,2025-10-02,Clicked
548,2025-10-02,Converted
548,2025-10-02,Clicked
548,2025-10-02,Converted
548,2025-10-02,Ignored
549,2025-10-02,Clicked
549,2025-10-02,Opened
549,2025-10-02,Clicked
550,2025-10-02,Opened
550,2025-10-02,Clicked
550,2025-10-02,Clicked
550,2025-10-02,Opened
550,2025-10-02,Clicked
551,2025-10-02,Clicked
552,2025-10-02,Clicked
553,2025-10-02,Converted
553,2025-10-02,Ignored
553,2025-10-02,Opened
553,2025-10-02,Converted
553,2025-10-02,Opened
554,2025-10-02,Clicked
555,2025-10-02,Converted
555,2025-10-02,Opened
556,2025-10-02,Opened
556,2025-10-02,Ignored
556,2025-10-02,Opened
557,2025-10-02,Converted
557,2025-10-02,Clicked
557,2025-10-02,Clicked
557,2025-10-02,Opened
557,2025-10-02,Opened
558,2025-10-02,Opened
558,2025-10-02,Opened
558,2025-10-02,Opened
558,2025-10-02,Opened
558,2025-10-02,Converted
559,2025-10-02,Converted
559,2025-10-02,Clicked
559,2025-10-02,Opened
559,2025-10-02,Clicked
560,2025-10-02,Opened
560,2025-10-02,Clicked
561,2025-10-02,Opened
561,2025-10-02,Opened
561,2025-10-02,Converted
562,2025-10-02,Clicked
562,2025-10-02,Ignored
562,2025-10-02,Opened
562,2025-10-02,Opened
563,2025-10-02,Opened
564,2025-10-02,Opened
564,2025-10-02,Opened
564,2025-10-02,Clicked
564,2025-10-02,Clicked
565,2025-10-02,Clicked
565,2025-10-02,Ignored
565,2025-10-02,Opened
565,2025-10-02,Opened
565,2025-10-02,Clicked
566,2025-10-02,Opened
567,2025-10-02,Opened
567,2025-10-02,Opened
568,2025-10-02,Opened
568,2025-10-02,Clicked
568,2025-10-02,Opened
569,2025-10-02,Ignored
569,2025-10-02,Converted
569,2025-10-02,Ignored
569,2025-10-02,Opened
569,2025-10-02,Clicked
570,2025-10-02,Clicked
570,2025-10-02,Converted
570,2025-10-02,Converted
570,2025-10-02,Ignored
570,2025-10-02,Ignored
571,2025-10-02,Converted
571,2025-10-02,Opened
571,2025-10-02,Opened
571,2025-10-02,Clicked
572,2025-10-02,Ignored
572,2025-10-02,Opened
572,2025-10-02,Opened
572,2025-10-02,Converted
573,2025-10-02,Clicked
573,2025-10-02,Opened
573,2025-10-02,Converted
574,2025-10-02,Clicked
574,2025-10-02,Converted
574,2025-10-02,Opened
575,2025-10-02,Opened
575,2025-10-02,Opened
575,2025-10-02,Opened
575,2025-10-02,Opened
576,2025-10-02,Converted
577,2025-10-02,Clicked
577,2025-10-02,Converted
578,2025-10-02,Clicked
578,2025-10-02,Converted
578,2025-10-02,Clicked
578,2025-10-02,Clicked
579,2025-10-02,Opened
579,2025-10-02,Opened
579,2025-10-02,Converted
579,2025-10-02,Converted
580,2025-10-02,Opened
581,2025-10-02,Opened
582,2025-10-02,Converted
582,2025-10-02,Opened
582,2025-10-02,Converted
582,2025-10-02,Clicked
582,2025-10-02,Converted
583,2025-10-02,Converted
584,2025-10-02,Opened
584,2025-10-02,Clicked
584,2025-10-02,Ignored
584,2025-10-02,Clicked
584,2025-10-02,Ignored
585,2025-10-02,Converted
585,2025-10-02,Clicked
585,2025-10-02,Converted
586,2025-10-02,Ignored
586,2025-10-02,Opened
586,2025-10-02,Clicked
586,2025-10-02,Clicked
587,2025-10-02,Clicked
587,2025-10-02,Clicked
587,2025-10-02,Converted
587,2025-10-02,Clicked
588,2025-10-02,Opened
588,2025-10-02,Opened
588,2025-10-02,Opened
588,2025-10-02,Clicked
588,2025-10-02,Clicked
589,2025-10-02,Converted
589,2025-10-02,Clicked
589,2025-10-02,Clicked
590,2025-10-02,Clicked
590,2025-10-02,Ignored
590,2025-10-02,Opened
591,2025-10-02,Opened
591,2025-10-02,Clicked
591,2025-10-02,Opened
591,2025-10-02,Ignored
591,2025-10-02,Clicked
592,2025-10-02,Converted
592,2025-10-02,Opened
592,2025-10-02,Opened
592,2025-10-02,Converted
592,2025-10-02,Ignored
593,2025-10-02,Clicked
593,2025-10-02,Opened
593,2025-10-02,Opened
594,2025-10-02,Converted
594,2025-10-02,Clicked
594,2025-10-02,Opened
594,2025-10-02,Opened
595,2025-10-02,Opened
595,2025-10-02,Clicked
595,2025-10-02,Clicked
595,2025-10-02,Opened
595,2025-10-02,Clicked
596,2025-10-02,Converted
596,2025-10-02,Clicked
596,2025-10-02,Clicked
596,2025-10-02,Opened
596,2025-10-02,Converted
597,2025-10-02,Opened
597,2025-10-02,Clicked
598,2025-10-02,Converted
598,2025-10-02,Clicked
598,2025-10-02,Opened
598,2025-10-02,Opened
598,2025-10-02,Clicked
599,2025-10-02,Converted
599,2025-10-02,Opened
600,2025-10-02,Converted
600,2025-10-02,Opened
600,2025-10-02,Opened
600,2025-10-02,Clicked
601,2025-10-02,Clicked
601,2025-10-02,Converted
602,2025-10-02,Converted
603,2025-10-02,Clicked
603,2025-10-02,Clicked
604,2025-10-02,Clicked
605,2025-10-02,Ignored
605,2025-10-02,Clicked
605,2025-10-02,Converted
605,2025-10-02,Opened
605,2025-10-02,Opened
606,2025-10-02,Opened
606,2025-10-02,Converted
607,2025-10-02,Clicked
608,2025-10-02,Opened
608,2025-10-02,Opened
608,2025-10-02,Clicked
609,2025-10-02,Opened
610,2025-10-02,Opened
610,2025-10-02,Clicked
611,2025-10-02,Converted
611,2025-10-02,Clicked
611,2025-10-02,Opened
611,2025-10-02,Opened
612,2025-10-02,Opened
612,2025-10-02,Opened
612,2025-10-02,Opened
613,2025-10-02,Opened
613,2025-10-02,Clicked
613,2025-10-02,Converted
613,2025-10-02,Clicked
614,2025-10-02,Opened
614,2025-10-02,Opened
614,2025-10-02,Opened
614,2025-10-02,Opened
615,2025-10-02,Opened
615,2025-10-02,Clicked
616,2025-10-02,Converted
616,2025-10-02,Opened
617,2025-10-02,Clicked
618,2025-10-02,Opened
618,2025-10-02,Opened
618,2025-10-02,Clicked
619,2025-10-02,Ignored
620,2025-10-02,Clicked
620,2025-10-02,Opened
620,2025-10-02,Clicked
621,2025-10-02,Clicked
621,2025-10-02,Clicked
621,2025-10-02,Ignored
621,2025-10-02,Ignored
621,2025-10-02,Clicked
622,2025-10-02,Opened
623,2025-10-02,Opened
623,2025-10-02,Clicked
623,2025-10-02,Converted
623,2025-10-02,Opened
624,2025-10-02,Clicked
624,2025-10-02,Clicked
625,2025-10-02,Converted
625,2025-10-02,Clicked
626,2025-10-02,Ignored
626,2025-10-02,Opened
626,2025-10-02,Converted
627,2025-10-02,Clicked
627,2025-10-02,Opened
627,2025-10-02,Converted
627,2025-10-02,Clicked
628,2025-10-02,Opened
629,2025-10-02,Clicked
629,2025-10-02,Converted
630,2025-10-02,Clicked
630,2025-10-02,Opened
630,2025-10-02,Clicked
630,2025-10-02,Converted
630,2025-10-02,Clicked
631,2025-10-02,Opened
631,2025-10-02,Opened
631,2025-10-02,Clicked
631,2025-10-02,Opened
632,2025-10-02,Converted
632,2025-10-02,Clicked
633,2025-10-02,Opened
633,2025-10-02,Converted
633,2025-10-02,Ignored
633,2025-10-02,Opened
634,2025-10-02,Opened
634,2025-10-02,Ignored
634,2025-10-02,Opened
634,2025-10-02,Clicked
634,2025-10-02,Converted
635,2025-10-02,Opened
635,2025-10-02,Opened
635,2025-10-02,Clicked
635,2025-10-02,Clicked
635,2025-10-02,Opened
636,2025-10-02,Clicked
636,2025-10-02,Converted
637,2025-10-02,Converted
638,2025-10-02,Opened
638,2025-10-02,Ignored
638,2025-10-02,Opened
638,2025-10-02,Converted
638,2025-10-02,Opened
639,2025-10-02,Opened
640,2025-10-02,Opened
640,2025-10-02,Opened
640,2025-10-02,Opened
640,2025-10-02,Converted
640,2025-10-02,Ignored
641,2025-10-02,Clicked
642,2025-10-02,Clicked
642,2025-10-02,Converted
643,2025-10-02,Converted
643,2025-10-02,Clicked
644,2025-10-02,Opened
645,2025-10-02,Clicked
645,2025-10-02,Ignored
645,2025-10-02,Converted
645,2025-10-02,Ignored
645,2025-10-02,Converted
646,2025-10-02,Clicked
646,2025-10-02,Converted
647,2025-10-02,Converted
647,2025-10-02,Opened
648,2025-10-02,Opened
648,2025-10-02,Opened
649,2025-10-02,Ignored
649,2025-10-02,Opened
649,2025-10-02,Opened
650,2025-10-02,Opened
650,2025-10-02,Clicked
650,2025-10-02,Clicked
651,2025-10-02,Opened
652,2025-10-02,Clicked
652,2025-10-02,Converted
652,2025-10-02,Ignored
652,2025-10-02,Opened
652,2025-10-02,Ignored
653,2025-10-02,Ignored
653,2025-10-02,Clicked
653,2025-10-02,Opened
653,2025-10-02,Converted
654,2025-10-02,Clicked
655,2025-10-02,Converted
655,2025-10-02,Clicked
656,2025-10-02,Opened
657,2025-10-02,Converted
657,2025-10-02,Clicked
657,2025-10-02,Opened
658,2025-10-02,Converted
658,2025-10-02,Opened
658,2025-10-02,Opened
658,2025-10-02,Clicked
658,2025-10-02,Opened
659,2025-10-02,Converted
660,2025-10-02,Ignored
660,2025-10-02,Clicked
660,2025-10-02,Converted
660,2025-10-02,Ignored
660,2025-10-02,Opened
661,2025-10-02,Opened
661,2025-10-02,Clicked
661,2025-10-02,Clicked
662,2025-10-02,Ignored
663,2025-10-02,Ignored
664,2025-10-02,Ignored
664,2025-10-02,Converted
664,2025-10-02,Opened
664,2025-10-02,Opened
664,2025-10-02,Converted
665,2025-10-02,Converted
665,2025-10-02,Clicked
665,2025-10-02,Clicked
665,2025-10-02,Clicked
665,2025-10-02,Opened
666,2025-10-02,Clicked
666,2025-10-02,Ignored
666,2025-10-02,Converted
667,2025-10-02,Opened
667,2025-10-02,Clicked
667,2025-10-02,Opened
668,2025-10-02,Clicked
668,2025-10-02,Opened
669,2025-10-02,Converted
670,2025-10-02,Clicked
671,2025-10-02,Ignored
672,2025-10-02,Ignored
672,2025-10-02,Opened
672,2025-10-02,Opened
673,2025-10-02,Converted
673,2025-10-02,Clicked
674,2025-10-02,Opened
674,2025-10-02,Opened
674,2025-10-02,Converted
675,2025-10-02,Clicked
675,2025-10-02,Clicked
676,2025-10-02,Opened
676,2025-10-02,Converted
676,2025-10-02,Clicked
676,2025-10-02,Opened
676,2025-10-02,Opened
677,2025-10-02,Opened
678,2025-10-02,Opened
678,2025-10-02,Clicked
678,2025-10-02,Ignored
678,2025-10-02,Converted
678,2025-10-02,Opened
679,2025-10-02,Opened
679,2025-10-02,Clicked
679,2025-10-02,Opened
680,2025-10-02,Opened
680,2025-10-02,Opened
680,2025-10-02,Opened
680,2025-10-02,Converted
680,2025-10-02,Clicked
681,2025-10-02,Converted
682,2025-10-02,Opened
682,2025-10-02,Clicked
682,2025-10-02,Ignored
682,2025-10-02,Opened
682,2025-10-02,Opened
683,2025-10-02,Opened
683,2025-10-02,Converted
683,2025-10-02,Opened
683,2025-10-02,Opened
683,2025-10-02,Converted
684,2025-10-02,Opened
684,2025-10-02,Converted
684,2025-10-02,Opened
685,2025-10-02,Clicked
685,2025-10-02,Clicked
685,2025-10-02,Opened
685,2025-10-02,Opened
685,2025-10-02,Opened
686,2025-10-02,Converted
686,2025-10-02,Clicked
686,2025-10-02,Opened
686,2025-10-02,Ignored
687,2025-10-02,Ignored
687,2025-10-02,Converted
687,2025-10-02,Opened
687,2025-10-02,Opened
687,2025-10-02,Converted
688,2025-10-02,Converted
688,2025-10-02,Opened
689,2025-10-02,Converted
689,2025-10-02,Clicked
689,2025-10-02,Ignored
689,2025-10-02,Clicked
690,2025-10-02,Converted
690,2025-10-02,Opened
690,2025-10-02,Opened
690,2025-10-02,Opened
691,2025-10-02,Opened
691,2025-10-02,Ignored
691,2025-10-02,Opened
691,2025-10-02,Clicked
692,2025-10-02,Opened
692,2025-10-02,Clicked
693,2025-10-02,Clicked
694,2025-10-02,Ignored
694,2025-10-02,Ignored
695,2025-10-02,Opened
696,2025-10-02,Opened
697,2025-10-02,Ignored
