customer_id,age,gender,city,job_role,employment_type,income,credit_score,savings_rate,existing_loan_balance,account_balance,joined_date
305,25,Female,Gurugram,Data Scientist,Freelance,1446140,306,0.23,0,267419,2024-11-03
306,37,Male,Delhi,Banker,Salaried,344353,584,0.26,278299,458360,2023-07-14
307,32,Male,Pune,Sales,Contract,613884,444,0.04,989980,133173,2024-08-26
308,36,Female,Gurugram,Consultant,Salaried,1466020,699,0.02,948473,424578,2025-03-17
309,35,Female,Bengaluru,Consultant,Salaried,671566,494,0.42,772240,86189,2023-02-06
310,24,Female,Pune,Designer,Contract,1668687,842,0.21,0,414457,2022-05-16
311,39,Female,Delhi,Banker,Contract,798124,813,0.5,197231,25230,2025-03-19
312,24,Male,Chennai,Data Scientist,Salaried,323907,758,0.09,551504,494007,2022-08-17
313,37,Female,Hyderabad,Sales,Contract,1870206,822,0.02,0,120034,2022-09-07
314,30,Female,Hyderabad,Data Scientist,Contract,1909444,611,0.51,933450,424995,2022-07-23
315,39,Male,Gurugram,Banker,Freelance,383000,609,0.28,83553,235733,2022-06-17
316,23,Non-binary,Kolkata,Data Scientist,Freelance,1845647,605,0.42,0,419485,2024-01-28
317,28,Non-binary,Gurugram,Product Manager,Salaried,1058234,682,0.26,592276,369587,2022-03-07
318,37,Non-binary,Mumbai,Banker,Salaried,1314344,777,0.37,0,454929,2025-07-13
319,35,Non-binary,Gurugram,Banker,Freelance,1232066,336,0.49,0,394141,2025-05-08
320,25,Female,Mumbai,Sales,Contract,1396973,522,0.5,871408,212249,2023-10-29
321,27,Non-binary,Mumbai,Sales,Freelance,673986,582,0.02,564835,484965,2024-01-06
322,28,Female,Kolkata,Software Engineer,Salaried,1514802,450,0.26,0,208942,2021-09-19
323,32,Non-binary,Bengaluru,Designer,Freelance,1500090,636,0.45,0,311822,2024-01-02
324,26,Female,Pune,Product Manager,Freelance,1533902,474,0.21,786865,331928,2021-11-10
325,40,Non-binary,Chennai,Data Scientist,Salaried,1989294,790,0.16,0,466068,2024-02-03
326,27,Female,Mumbai,Product Manager,Salaried,850217,313,0.32,510767,451194,2025-01-04
327,37,Male,Chennai,Software Engineer,Freelance,617183,723,0.21,328671,331588,2024-08-23
328,35,Non-binary,Kolkata,Software Engineer,Contract,1805242,715,0.19,0,91290,2024-05-06
329,24,Non-binary,Gurugram,Software Engineer,Contract,400694,356,0.21,0,97109,2025-04-22
330,27,Female,Bengaluru,Designer,Salaried,1384456,755,0.32,320268,316890,2025-08-24
331,28,Male,Gurugram,Software Engineer,Freelance,1175863,348,0.51,0,230319,2024-01-05
332,32,Female,Gurugram,Consultant,Contract,678925,808,0.57,0,164246,2021-09-19
333,36,Non-binary,Hyderabad,Sales,Freelance,338559,653,0.07,0,182200,2021-01-29
334,40,Male,Mumbai,Designer,Freelance,759759,847,0.32,787338,368735,2024-11-03
335,27,Male,Bengaluru,Data Scientist,Freelance,1750795,545,0.42,0,413475,2021-06-04
336,37,Female,Gurugram,Data Scientist,Freelance,1047851,305,0.3,0,1482,2024-02-28
337,30,Female,Gurugram,Designer,Freelance,644102,755,0.21,0,353186,2022-08-11
338,35,Female,Chennai,Product Manager,Salaried,980073,528,0.17,769520,48869,2021-08-29
339,34,Female,Mumbai,Consultant,Contract,1149524,793,0.08,0,180620,2024-08-27
340,28,Non-binary,Gurugram,Data Scientist,Freelance,1268683,740,0.41,0,286315,2023-05-29
341,26,Male,Delhi,Sales,Freelance,1272061,795,0.29,0,214105,2024-01-18
342,35,Female,Chennai,Data Scientist,Contract,977486,347,0.23,112509,159801,2024-11-25
343,38,Female,Pune,Banker,Salaried,1708202,400,0.22,136487,36395,2022-02-25
344,35,Male,Bengaluru,Banker,Salaried,1515078,531,0.46,0,278001,2025-09-12
345,31,Non-binary,Kolkata,Banker,Contract,1529502,534,0.28,55069,322573,2022-03-17
346,31,Male,Hyderabad,Designer,Freelance,842020,521,0.09,0,444470,2022-04-19
347,29,Female,Chennai,Data Scientist,Contract,1984691,646,0.03,139000,457879,2022-04-01
348,38,Non-binary,Chennai,Data Scientist,Freelance,1689412,534,0.19,0,21725,2023-01-08
349,31,Non-binary,Delhi,Consultant,Freelance,675297,563,0.36,782254,32996,2022-04-04
350,38,Female,Pune,Sales,Salaried,1647382,409,0.1,0,92322,2024-03-01
351,40,Female,Gurugram,Product Manager,Salaried,1036785,395,0.08,0,247504,2024-04-17
352,39,Male,Delhi,Banker,Salaried,1580055,693,0.04,0,247520,2022-05-30
353,28,Female,Chennai,Product Manager,Contract,691862,813,0.37,0,272964,2024-03-10
354,28,Non-binary,Delhi,Designer,Freelance,1422889,477,0.08,0,106481,2023-04-15
355,37,Female,Delhi,Consultant,Contract,1215513,483,0.35,193997,177280,2021-03-14
356,29,Non-binary,Bengaluru,Consultant,Freelance,1734245,771,0.52,0,388331,2022-10-24
357,29,Female,Mumbai,Consultant,Contract,1210427,527,0.45,489709,373201,2025-08-12
358,40,Non-binary,Delhi,Banker,Contract,867793,510,0.35,84717,240710,2022-11-13
359,33,Non-binary,Gurugram,Sales,Contract,1489168,786,0.55,0,59482,2024-02-24
360,29,Non-binary,Gurugram,Banker,Freelance,1103563,409,0.16,493889,369259,2020-10-29
361,29,Female,Pune,Product Manager,Salaried,1829161,601,0.53,630621,224744,2024-04-02
362,25,Non-binary,Pune,Banker,Salaried,1602738,802,0.08,0,367081,2022-02-05
363,38,Non-binary,Gurugram,Designer,Contract,1549298,687,0.1,0,282845,2023-08-03
364,37,Male,Bengaluru,Consultant,Freelance,340247,440,0.1,0,269989,2024-05-30
365,39,Male,Mumbai,Sales,Salaried,977181,733,0.11,154676,112215,2022-12-14
366,25,Male,Bengaluru,Designer,Contract,1414019,545,0.44,864746,21464,2025-03-28
367,37,Female,Pune,Designer,Freelance,1416722,521,0.36,0,69718,2020-11-26
368,29,Non-binary,Kolkata,Data Scientist,Contract,1707661,494,0.51,0,408659,2020-10-22
369,24,Male,Kolkata,Banker,Salaried,1207185,466,0.19,0,175640,2021-09-29
370,29,Non-binary,Hyderabad,Banker,Salaried,985113,317,0.39,0,225520,2022-05-06
371,28,Female,Bengaluru,Designer,Contract,544210,799,0.52,673843,295152,2021-05-21
372,30,Non-binary,Pune,Designer,Freelance,1343791,495,0.5,0,246804,2025-06-29
373,23,Male,Mumbai,Product Manager,Freelance,323415,423,0.5,336570,25766,2021-01-30
374,26,Male,Bengaluru,Consultant,Contract,552967,766,0.21,63682,218316,2025-01-17
375,28,Female,Kolkata,Designer,Salaried,482832,354,0.26,0,226919,2023-12-08
376,24,Male,Chennai,Software Engineer,Salaried,599750,659,0.38,0,170839,2023-01-05
377,37,Male,Gurugram,Consultant,Contract,1019082,630,0.37,868041,471895,2024-07-12
378,35,Non-binary,Chennai,Sales,Contract,1862410,743,0.55,797757,496951,2023-09-18
379,31,Male,Gurugram,Software Engineer,Salaried,499177,492,0.45,0,380947,2021-08-14
380,40,Female,Mumbai,Banker,Freelance,1183466,347,0.38,0,346938,2021-06-27
381,33,Non-binary,Gurugram,Data Scientist,Salaried,1542970,673,0.48,0,88139,2025-03-30
382,38,Male,Mumbai,Sales,Contract,1233974,733,0.39,0,53515,2021-03-24
383,34,Non-binary,Gurugram,Sales,Freelance,1199943,351,0.15,751029,175957,2023-11-25
384,25,Male,Bengaluru,Data Scientist,Freelance,1479062,688,0.02,0,112818,2023-07-10
385,34,Non-binary,Bengaluru,Consultant,Freelance,1799095,630,0.13,299669,122268,2022-05-12
386,23,Male,Hyderabad,Consultant,Salaried,801711,574,0.42,365429,295396,2024-07-09
387,30,Non-binary,Mumbai,Software Engineer,Contract,868522,570,0.31,526190,266530,2021-04-03
388,29,Male,Gurugram,Product Manager,Contract,1926808,556,0.43,617506,373855,2021-06-01
389,34,Male,Delhi,Consultant,Contract,1095479,635,0.26,447925,82415,2023-11-12
390,37,Male,Bengaluru,Product Manager,Freelance,1635450,728,0.21,175275,431693,2024-02-06
391,39,Female,Hyderabad,Sales,Freelance,386132,601,0.4,652707,124031,2024-11-03
392,25,Non-binary,Hyderabad,Designer,Salaried,544124,378,0.37,481935,397365,2022-03-30
393,23,Female,Hyderabad,Sales,Salaried,762574,783,0.05,889597,129175,2025-03-17
394,23,Female,Delhi,Software Engineer,Contract,1592557,804,0.04,935365,156355,2024-11-16
395,28,Male,Bengaluru,Banker,Salaried,1340119,655,0.1,0,94379,2021-07-18
396,35,Male,Gurugram,Designer,Freelance,507649,754,0.33,0,208841,2022-03-20
397,36,Male,Chennai,Software Engineer,Contract,458060,423,0.21,848510,331737,2022-12-03
398,29,Non-binary,Bengaluru,Consultant,Freelance,1363215,652,0.21,716978,466466,2024-04-19
399,33,Female,Mumbai,Sales,Salaried,335208,345,0.06,0,354192,2020-10-25
400,24,Female,Chennai,Sales,Freelance,1090256,601,0.25,74979,424749,2021-01-03
401,38,Male,Chennai,Product Manager,Contract,1188353,827,0.01,277145,207811,2023-01-06
402,30,Male,Pune,Product Manager,Salaried,1003681,609,0.15,0,489053,2025-04-20
403,27,Female,Bengaluru,Software Engineer,Salaried,1688674,577,0.32,0,315406,2023-11-24
404,38,Non-binary,Bengaluru,Designer,Freelance,510886,503,0.07,630339,261181,2023-03-03
405,31,Non-binary,Pune,Software Engineer,Freelance,352454,558,0.5,318526,268164,2022-01-27
406,34,Male,Pune,Consultant,Salaried,322429,430,0.01,0,221400,2024-11-09
407,38,Female,Bengaluru,Data Scientist,Freelance,1565950,318,0.02,861210,283342,2022-10-02
408,26,Male,Mumbai,Designer,Salaried,1635217,819,0.47,0,344645,2020-11-21
409,36,Non-binary,Chennai,Software Engineer,Contract,507886,661,0.07,0,154271,2021-06-15
410,37,Female,Chennai,Consultant,Salaried,1462873,491,0.57,0,174840,2025-04-15
411,33,Non-binary,Mumbai,Software Engineer,Salaried,1689380,495,0.4,815983,357012,2021-08-05
412,31,Non-binary,Gurugram,Banker,Contract,1063317,510,0.43,0,184704,2025-06-18
413,24,Female,Gurugram,Sales,Salaried,1549359,535,0.34,0,223452,2024-09-11
414,23,Male,Delhi,Data Scientist,Contract,1560306,690,0.13,246013,231509,2024-03-12
415,33,Male,Bengaluru,Sales,Contract,1077237,525,0.54,0,186856,2022-05-27
416,33,Non-binary,Delhi,Designer,Salaried,756781,366,0.18,479967,296116,2021-04-13
417,27,Female,Kolkata,Software Engineer,Salaried,647543,689,0.15,454174,353117,2024-06-28
418,40,Non-binary,Pune,Software Engineer,Salaried,1661221,834,0.01,786226,273064,2022-09-10
419,30,Male,Mumbai,Consultant,Contract,557547,664,0.47,281379,66538,2020-10-16
420,31,Non-binary,Mumbai,Product Manager,Freelance,1191612,618,0.36,0,43014,2023-04-15
421,23,Female,Mumbai,Sales,Salaried,385693,829,0.03,0,487895,2021-01-29
422,34,Female,Bengaluru,Product Manager,Freelance,1105650,343,0.18,921729,400831,2024-04-22
423,35,Male,Kolkata,Software Engineer,Freelance,1358937,366,0.44,0,127728,2021-05-13
424,34,Non-binary,Pune,Data Scientist,Freelance,665851,446,0.4,495171,170816,2024-07-20
425,36,Male,Chennai,Software Engineer,Contract,860501,524,0.42,0,182814,2025-01-26
426,30,Female,Kolkata,Data Scientist,Freelance,507176,382,0.05,0,21123,2021-06-23
427,23,Non-binary,Mumbai,Software Engineer,Freelance,711672,321,0.55,0,95851,2021-04-20
428,33,Female,Gurugram,Banker,Freelance,922072,743,0.22,0,56885,2024-09-09
429,35,Male,Kolkata,Product Manager,Freelance,1696140,834,0.21,353348,191884,2025-03-27
430,40,Male,Chennai,Banker,Salaried,582684,791,0.6,0,287836,2021-02-21
431,32,Non-binary,Kolkata,Designer,Freelance,1630884,310,0.56,423972,122301,2023-07-26
432,24,Male,Mumbai,Software Engineer,Salaried,1630304,306,0.51,0,97676,2022-08-15
433,35,Female,Gurugram,Sales,Freelance,1814827,502,0.54,0,166316,2025-08-11
434,35,Male,Kolkata,Consultant,Contract,1533541,303,0.59,530903,414794,2024-05-14
435,33,Non-binary,Kolkata,Product Manager,Contract,1386796,636,0.5,256980,370872,2025-08-10
436,40,Male,Chennai,Designer,Contract,1831710,680,0.04,0,422100,2021-11-14
437,30,Male,Chennai,Consultant,Contract,420711,741,0.18,0,401391,2023-10-21
438,35,Female,Chennai,Consultant,Salaried,1296379,532,0.2,927789,12377,2024-11-20
439,34,Non-binary,Hyderabad,Data Scientist,Freelance,543566,387,0.49,0,14377,2024-12-07
440,35,Non-binary,Pune,Product Manager,Contract,559589,717,0.18,686143,261774,2022-05-04
441,28,Male,Chennai,Software Engineer,Contract,1856576,693,0.42,0,143917,2025-07-17
442,39,Non-binary,Delhi,Consultant,Freelance,1132197,380,0.25,807706,275978,2022-10-16
443,31,Non-binary,Pune,Software Engineer,Salaried,1695907,794,0.24,0,309678,2025-03-31
444,31,Non-binary,Kolkata,Sales,Salaried,1638619,716,0.01,0,212825,2024-05-14
445,27,Female,Gurugram,Banker,Contract,1245266,746,0.34,658260,284704,2023-08-11
446,34,Female,Pune,Data Scientist,Freelance,927615,560,0.57,747074,16774,2023-06-01
447,38,Non-binary,Pune,Product Manager,Salaried,936321,715,0.43,0,399792,2025-09-12
448,24,Non-binary,Pune,Software Engineer,Freelance,629798,460,0.1,0,144110,2023-03-16
449,31,Male,Pune,Consultant,Freelance,1463797,811,0.1,513145,387284,2023-04-07
450,33,Male,Hyderabad,Product Manager,Freelance,788507,313,0.36,0,496409,2024-11-06
451,36,Male,Chennai,Product Manager,Freelance,490162,342,0.25,0,459475,2024-04-16
452,25,Non-binary,Kolkata,Banker,Freelance,709247,402,0.01,0,429882,2022-10-28
453,34,Non-binary,Gurugram,Data Scientist,Contract,698509,803,0.08,0,328291,2022-09-14
454,33,Male,Pune,Designer,Freelance,1068271,762,0.55,0,217306,2022-01-12
455,26,Male,Hyderabad,Software Engineer,Contract,1926798,460,0.3,300904,256108,2024-03-28
456,31,Non-binary,Chennai,Data Scientist,Salaried,306381,362,0.15,594151,207521,2025-03-17
457,25,Female,Kolkata,Sales,Freelance,1290548,616,0.24,749965,162282,2023-01-02
458,24,Female,Gurugram,Designer,Salaried,1088554,483,0.1,549948,415436,2023-01-11
459,40,Non-binary,Delhi,Banker,Salaried,992069,829,0.14,0,99539,2024-11-01
460,32,Male,Bengaluru,Product Manager,Salaried,1069861,714,0.1,426222,433975,2024-10-07
461,32,Male,Bengaluru,Consultant,Freelance,486007,430,0.23,477245,17867,2025-09-22
462,26,Female,Bengaluru,Sales,Contract,373315,596,0.1,741455,130832,2022-06-22
463,37,Non-binary,Mumbai,Designer,Salaried,1602888,530,0.11,0,494891,2023-06-23
464,35,Non-binary,Hyderabad,Product Manager,Freelance,1954687,501,0.45,0,367021,2022-10-21
465,38,Male,Delhi,Data Scientist,Freelance,450993,848,0.39,0,106010,2022-12-06
466,26,Non-binary,Hyderabad,Consultant,Contract,1876779,832,0.26,0,19581,2024-02-07
467,27,Female,Chennai,Designer,Contract,1060942,623,0.01,0,94103,2021-03-23
468,39,Male,Pune,Data Scientist,Contract,995066,791,0.48,0,301370,2022-10-05
469,34,Male,Chennai,Software Engineer,Salaried,428728,563,0.13,54428,153028,2022-12-10
470,27,Non-binary,Delhi,Software Engineer,Contract,725007,632,0.14,0,406517,2022-01-22
471,37,Female,Pune,Consultant,Contract,1795361,829,0.01,0,81749,2024-11-22
472,27,Non-binary,Gurugram,Consultant,Salaried,1940923,615,0.09,0,380186,2024-03-19
473,39,Female,Pune,Banker,Contract,1716358,599,0.53,0,96395,2020-11-26
474,34,Non-binary,Mumbai,Data Scientist,Salaried,482106,512,0.07,0,285160,2024-03-17
475,28,Female,Delhi,Designer,Freelance,1191202,506,0.34,703327,120454,2021-03-19
476,24,Female,Mumbai,Banker,Salaried,1154866,751,0.44,0,246447,2025-07-10
477,28,Male,Chennai,Consultant,Freelance,1238978,317,0.2,0,207715,2022-06-16
478,30,Non-binary,Gurugram,Banker,Contract,1374615,816,0.28,472229,154975,2021-12-27
479,35,Female,Pune,Software Engineer,Contract,1015110,739,0.45,0,364043,2022-11-25
480,31,Male,Bengaluru,Designer,Freelance,675250,580,0.37,0,59300,2024-11-21
481,33,Male,Pune,Designer,Freelance,307383,400,0.11,849778,304789,2023-03-03
482,31,Non-binary,Delhi,Sales,Contract,1191572,782,0.03,0,77286,2021-03-15
483,27,Female,Bengaluru,Data Scientist,Salaried,660205,378,0.39,517158,274742,2024-07-26
484,36,Female,Hyderabad,Designer,Contract,1816382,485,0.14,526043,90595,2024-09-09
485,37,Male,Mumbai,Consultant,Freelance,330724,726,0.25,0,91031,2022-06-20
486,27,Female,Mumbai,Sales,Salaried,1299194,693,0.37,0,376124,2025-02-09
487,38,Non-binary,Gurugram,Banker,Salaried,885514,810,0.38,0,250442,2025-07-16
488,38,Male,Chennai,Data Scientist,Salaried,1619409,819,0.35,0,110769,2024-02-15
489,36,Male,Bengaluru,Designer,Freelance,1101412,430,0.06,0,355054,2022-10-14
490,31,Non-binary,Chennai,Product Manager,Salaried,1803469,300,0.51,0,29063,2024-03-12
491,24,Male,Chennai,Consultant,Contract,560135,723,0.08,0,186065,2024-01-11
492,31,Non-binary,Bengaluru,Designer,Contract,486258,737,0.17,0,96821,2021-09-17
493,32,Female,Hyderabad,Designer,Freelance,1142778,513,0.4,393342,499124,2023-10-17
494,40,Male,Chennai,Banker,Salaried,1802153,782,0.0,0,374970,2022-11-29
495,23,Non-binary,Bengaluru,Sales,Contract,322942,332,0.19,0,180599,2023-05-28
496,23,Male,Kolkata,Software Engineer,Contract,698584,641,0.51,0,390530,2022-09-23
497,38,Male,Pune,Sales,Salaried,1953110,650,0.08,0,467550,2024-03-07
498,37,Female,Pune,Sales,Freelance,1470258,726,0.39,572887,69663,2025-04-10
499,39,Female,Mumbai,Consultant,Salaried,1651147,707,0.23,0,329908,2022-04-18
500,25,Female,Chennai,Data Scientist,Freelance,1146587,624,0.09,0,9665,2023-09-10
501,33,Male,Chennai,Software Engineer,Contract,1203384,343,0.28,376552,466163,2025-01-10
502,27,Male,Gurugram,Designer,Freelance,1734606,373,0.03,396510,315912,2023-08-04
503,39,Non-binary,Mumbai,Banker,Contract,349904,462,0.38,0,455646,2023-11-13
504,33,Female,Hyderabad,Banker,Salaried,1949675,309,0.45,0,156230,2022-11-14
505,33,Non-binary,Chennai,Consultant,Freelance,439117,348,0.11,468302,439725,2023-09-23
506,27,Male,Chennai,Consultant,Freelance,970400,628,0.21,482825,441225,2021-08-29
507,25,Male,Kolkata,Product Manager,Freelance,327322,813,0.14,0,138909,2021-11-20
508,38,Non-binary,Kolkata,Data Scientist,Salaried,1936365,775,0.35,0,67503,2022-08-06
509,24,Male,Gurugram,Data Scientist,Contract,1485147,528,0.51,0,71289,2022-05-15
510,36,Female,Kolkata,Designer,Freelance,965704,608,0.29,0,384612,2023-03-04
511,38,Non-binary,Chennai,Banker,Salaried,1005153,689,0.16,731688,355558,2024-09-13
512,24,Female,Delhi,Banker,Contract,1947562,455,0.53,0,264233,2025-07-31
513,34,Female,Kolkata,Designer,Freelance,1782999,652,0.39,0,336868,2023-03-28
514,26,Non-binary,Kolkata,Product Manager,Contract,615182,517,0.32,0,298826,2023-02-19
515,23,Male,Pune,Software Engineer,Contract,887213,368,0.16,0,105081,2023-09-29
516,31,Female,Chennai,Consultant,Contract,1513608,696,0.23,0,152642,2024-02-23
517,25,Non-binary,Pune,Banker,Contract,934779,531,0.3,0,474583,2022-06-19
518,35,Non-binary,Pune,Software Engineer,Freelance,490433,775,0.57,766284,23480,2025-03-20
519,33,Male,Gurugram,Consultant,Freelance,1710454,420,0.29,0,343973,2021-05-29
520,27,Male,Bengaluru,Software Engineer,Salaried,867581,611,0.39,678934,177415,2025-09-02
521,30,Female,Hyderabad,Banker,Salaried,1068053,759,0.07,482918,402854,2022-02-24
522,28,Female,Pune,Banker,Salaried,820133,433,0.33,0,54619,2024-12-19
523,27,Female,Gurugram,Product Manager,Contract,972069,782,0.19,135138,257877,2020-12-04
524,29,Female,Hyderabad,Data Scientist,Freelance,1960724,366,0.07,398065,263815,2025-09-07
525,29,Male,Chennai,Designer,Salaried,1541102,516,0.17,0,313496,2023-05-22
526,33,Non-binary,Pune,Banker,Freelance,1016521,630,0.21,172694,463017,2023-06-20
527,35,Non-binary,Pune,Product Manager,Salaried,1667797,673,0.49,912396,186369,2024-12-31
528,31,Male,Pune,Sales,Contract,1699814,375,0.1,0,66982,2025-04-28
529,27,Non-binary,Mumbai,Product Manager,Freelance,423605,634,0.6,590017,262688,2024-07-20
530,32,Non-binary,Pune,Product Manager,Freelance,1561964,552,0.19,156560,221051,2020-12-11
531,30,Male,Bengaluru,Consultant,Freelance,1967822,404,0.12,0,471357,2023-11-19
532,31,Non-binary,Gurugram,Sales,Freelance,1022879,740,0.27,0,342489,2025-01-13
533,29,Non-binary,Hyderabad,Consultant,Salaried,1570579,685,0.51,0,344504,2021-04-10
534,33,Female,Pune,Software Engineer,Salaried,1376178,765,0.29,926537,491205,2025-05-24
535,34,Female,Bengaluru,Software Engineer,Salaried,1966453,837,0.04,114252,224308,2023-04-08
536,25,Non-binary,Chennai,Consultant,Contract,1194534,748,0.5,185241,197772,2024-06-22
537,35,Male,Hyderabad,Consultant,Contract,1055200,800,0.5,461349,147183,2024-05-08
538,36,Female,Bengaluru,Designer,Contract,1697432,644,0.56,343102,114831,2021-03-15
539,34,Male,Delhi,Product Manager,Salaried,431788,683,0.17,311054,264481,2020-12-19
540,29,Non-binary,Kolkata,Software Engineer,Contract,808755,343,0.54,0,247049,2021-11-28
541,38,Male,Kolkata,Product Manager,Salaried,469095,327,0.45,0,409073,2024-05-22
542,30,Male,Kolkata,Sales,Contract,373289,668,0.2,514983,285499,2021-09-12
543,36,Female,Pune,Consultant,Freelance,769363,404,0.0,0,497125,2025-05-17
544,28,Non-binary,Kolkata,Designer,Salaried,837718,695,0.34,107373,323007,2025-03-24
545,38,Male,Bengaluru,Banker,Contract,462336,611,0.24,52432,448142,2022-10-11
546,38,Female,Gurugram,Data Scientist,Freelance,1286511,452,0.57,619327,21924,2024-07-30
547,38,Male,Kolkata,Sales,Contract,663538,306,0.4,882254,277317,2023-08-19
548,38,Male,Hyderabad,Designer,Freelance,1998831,364,0.31,312976,191320,2025-05-29
549,23,Non-binary,Kolkata,Consultant,Freelance,1390619,518,0.31,0,145697,2024-11-27
550,38,Female,Gurugram,Product Manager,Contract,1126283,486,0.53,714298,43642,2023-12-18
551,24,Female,Hyderabad,Data Scientist,Freelance,1864550,398,0.27,0,254720,2025-07-03
552,32,Male,Bengaluru,Banker,Contract,367924,565,0.38,0,404156,2021-03-29
553,28,Non-binary,Delhi,Data Scientist,Contract,960258,493,0.6,0,362960,2021-04-20
554,35,Non-binary,Kolkata,Banker,Salaried,1253361,807,0.08,0,464107,2023-04-29
555,39,Male,Bengaluru,Sales,Salaried,1610777,480,0.35,216053,323714,2025-03-25
556,28,Male,Mumbai,Designer,Contract,472024,721,0.39,0,246918,2024-04-08
557,31,Female,Pune,Designer,Contract,1133879,800,0.5,573104,267643,2023-08-20
558,40,Non-binary,Kolkata,Data Scientist,Freelance,1287935,659,0.32,640848,484252,2021-03-16
559,25,Non-binary,Hyderabad,Sales,Freelance,1547451,483,0.38,804037,236794,2023-01-09
560,23,Non-binary,Bengaluru,Consultant,Salaried,677959,606,0.14,0,229875,2021-06-08
561,25,Non-binary,Pune,Consultant,Freelance,798847,548,0.3,0,235514,2022-05-01
562,40,Non-binary,Hyderabad,Designer,Salaried,471490,743,0.35,854180,221584,2022-01-11
563,26,Male,Gurugram,Sales,Freelance,706640,556,0.13,0,89202,2022-09-26
564,29,Non-binary,Hyderabad,Banker,Salaried,720986,382,0.36,486388,450951,2024-12-10
565,29,Female,Hyderabad,Sales,Contract,440791,373,0.22,522655,168447,2024-05-08
566,27,Male,Kolkata,Product Manager,Contract,1242666,365,0.28,0,369001,2021-03-12
567,37,Female,Bengaluru,Banker,Contract,1804378,449,0.51,0,411774,2022-08-27
568,29,Non-binary,Hyderabad,Consultant,Freelance,872876,500,0.04,0,45997,2020-12-11
569,40,Male,Kolkata,Designer,Freelance,437502,403,0.2,911901,128632,2022-07-02
570,24,Female,Pune,Software Engineer,Freelance,426220,756,0.29,0,274125,2025-04-08
571,29,Male,Delhi,Banker,Salaried,539866,730,0.08,999134,137365,2025-07-14
572,23,Female,Chennai,Sales,Freelance,1260449,580,0.32,0,247801,2022-11-25
573,36,Non-binary,Kolkata,Product Manager,Contract,1007327,516,0.14,0,477593,2022-04-20
574,34,Non-binary,Hyderabad,Data Scientist,Contract,1778653,582,0.47,359354,31268,2024-07-30
575,31,Non-binary,Pune,Software Engineer,Salaried,1840406,712,0.31,414682,332744,2023-07-19
576,40,Male,Gurugram,Software Engineer,Contract,557796,554,0.54,0,474240,2023-06-23
577,30,Non-binary,Kolkata,Banker,Salaried,1346564,501,0.1,153044,102944,2021-01-29
578,32,Non-binary,Delhi,Software Engineer,Contract,1464099,703,0.31,0,183558,2022-05-02
579,24,Male,Mumbai,Banker,Contract,785922,483,0.52,820181,117085,2024-09-12
580,35,Male,Hyderabad,Software Engineer,Contract,1807865,794,0.25,0,473917,2025-06-20
581,32,Male,Gurugram,Software Engineer,Contract,627761,520,0.47,717863,50268,2025-03-07
582,27,Non-binary,Kolkata,Software Engineer,Contract,878591,748,0.14,983541,392211,2021-10-11
583,23,Male,Chennai,Product Manager,Salaried,868415,630,0.51,488347,20946,2021-02-10
584,29,Female,Mumbai,Designer,Freelance,634503,322,0.41,0,123012,2024-02-29
585,27,Male,Chennai,Consultant,Salaried,1493370,349,0.43,847744,322235,2022-01-27
586,40,Female,Chennai,Software Engineer,Freelance,1588246,774,0.1,247438,299455,2023-01-24
587,28,Female,Mumbai,Product Manager,Salaried,1853149,822,0.22,70125,218117,2021-12-21
588,23,Male,Gurugram,Consultant,Salaried,1537897,317,0.52,0,18707,2021-10-15
589,27,Non-binary,Kolkata,Data Scientist,Freelance,1059848,728,0.21,57320,275353,2025-02-22
590,26,Non-binary,Chennai,Banker,Contract,1202620,463,0.03,0,233917,2024-10-27
591,26,Female,Delhi,Sales,Salaried,328405,701,0.29,0,235392,2023-12-27
592,35,Non-binary,Pune,Designer,Freelance,484177,612,0.37,540295,46604,2022-07-17
593,23,Male,Chennai,Product Manager,Freelance,1515066,590,0.2,985662,47348,2024-09-13
594,39,Female,Gurugram,Banker,Freelance,429993,465,0.45,0,172087,2023-02-13
595,40,Non-binary,Kolkata,Software Engineer,Salaried,922132,346,0.11,0,445029,2023-07-09
596,34,Female,Pune,Product Manager,Contract,987222,655,0.17,0,209393,2024-03-18
597,27,Male,Gurugram,Data Scientist,Freelance,479895,566,0.18,0,194449,2023-01-10
598,36,Male,Mumbai,Designer,Freelance,1485935,683,0.26,329809,153414,2023-11-06
599,35,Male,Delhi,Designer,Contract,571551,599,0.05,0,458908,2022-02-09
600,34,Non-binary,Pune,Software Engineer,Contract,1623258,484,0.19,0,310145,2022-08-05
601,36,Non-binary,Bengaluru,Data Scientist,Freelance,1566373,431,0.38,544085,392863,2021-01-17
602,31,Male,Mumbai,Consultant,Salaried,918693,445,0.28,0,172682,2023-10-23
603,39,Male,Kolkata,Data Scientist,Salaried,1485745,437,0.01,86213,251516,2022-10-14
604,37,Male,Pune,Designer,Salaried,824467,768,0.41,887804,79264,2021-12-31
605,29,Male,Mumbai,Consultant,Contract,1437647,594,0.36,465010,204647,2025-03-07
606,31,Non-binary,Gurugram,Banker,Salaried,978609,391,0.07,0,466185,2021-12-07
607,36,Male,Delhi,Software Engineer,Freelance,985132,559,0.16,462283,55896,2025-02-26
608,32,Non-binary,Pune,Data Scientist,Salaried,1704896,679,0.03,590243,437532,2021-04-05
609,30,Male,Kolkata,Software Engineer,Freelance,333826,601,0.59,175004,372465,2023-10-01
